"frame","timestamp","p1/id","p1/pelvis:tx","p1/pelvis:ty","p1/pelvis:tz","p1/spine_navel:tx","p1/spine_navel:ty","p1/spine_navel:tz","p1/spine_chest:tx","p1/spine_chest:ty","p1/spine_chest:tz","p1/neck:tx","p1/neck:ty","p1/neck:tz","p1/clavicle_l:tx","p1/clavicle_l:ty","p1/clavicle_l:tz","p1/shoulder_l:tx","p1/shoulder_l:ty","p1/shoulder_l:tz","p1/elbow_l:tx","p1/elbow_l:ty","p1/elbow_l:tz","p1/wrist_l:tx","p1/wrist_l:ty","p1/wrist_l:tz","p1/hand_l:tx","p1/hand_l:ty","p1/hand_l:tz","p1/handtip_l:tx","p1/handtip_l:ty","p1/handtip_l:tz","p1/thumb_l:tx","p1/thumb_l:ty","p1/thumb_l:tz","p1/clavicle_r:tx","p1/clavicle_r:ty","p1/clavicle_r:tz","p1/shoulder_r:tx","p1/shoulder_r:ty","p1/shoulder_r:tz","p1/elbow_r:tx","p1/elbow_r:ty","p1/elbow_r:tz","p1/wrist_r:tx","p1/wrist_r:ty","p1/wrist_r:tz","p1/hand_r:tx","p1/hand_r:ty","p1/hand_r:tz","p1/handtip_r:tx","p1/handtip_r:ty","p1/handtip_r:tz","p1/thumb_r:tx","p1/thumb_r:ty","p1/thumb_r:tz","p1/hip_l:tx","p1/hip_l:ty","p1/hip_l:tz","p1/knee_l:tx","p1/knee_l:ty","p1/knee_l:tz","p1/ankle_l:tx","p1/ankle_l:ty","p1/ankle_l:tz","p1/foot_l:tx","p1/foot_l:ty","p1/foot_l:tz","p1/hip_r:tx","p1/hip_r:ty","p1/hip_r:tz","p1/knee_r:tx","p1/knee_r:ty","p1/knee_r:tz","p1/ankle_r:tx","p1/ankle_r:ty","p1/ankle_r:tz","p1/foot_r:tx","p1/foot_r:ty","p1/foot_r:tz","p1/head:tx","p1/head:ty","p1/head:tz","p1/nose:tx","p1/nose:ty","p1/nose:tz","p1/eye_l:tx","p1/eye_l:ty","p1/eye_l:tz","p1/ear_l:tx","p1/ear_l:ty","p1/ear_l:tz","p1/eye_r:tx","p1/eye_r:ty","p1/eye_r:tz","p1/ear_r:tx","p1/ear_r:ty","p1/ear_r:tz"
65939,2.60225e+09,9,0.0311241,-0.0290239,2.48143,0.033603,0.159082,2.44577,0.0314229,0.310624,2.42429,0.0462457,0.543095,2.4189,0.00793676,0.507194,2.41561,-0.140176,0.499352,2.37638,-0.381986,0.35783,2.47364,-0.226394,0.172775,2.4144,-0.2018,0.162661,2.31454,-0.116985,0.142174,2.39092,-0.0902244,0.158593,2.34472,0.0792141,0.502253,2.42618,0.21572,0.46756,2.41703,0.319067,0.2012,2.31858,0.310333,0.262553,2.07424,0.318579,0.247978,1.96424,0.326451,0.296163,2.06724,0.295311,0.316687,1.96578,-0.0533606,-0.0371441,2.43271,-0.019891,-0.463632,2.39283,-0.0876289,-0.824499,2.57665,-0.0285601,-0.962452,2.44285,0.107308,-0.0217016,2.52535,0.245901,-0.427407,2.50533,0.356338,-0.82732,2.49855,0.490133,-0.911248,2.40225,0.0538244,0.628915,2.40266,0.106189,0.607878,2.2397,0.0696669,0.654224,2.25096,-0.026179,0.681447,2.34361,0.124031,0.654049,2.26486,0.142862,0.698812,2.39683
65939,2.60225e+09,9,0.0311241,-0.0290239,2.48143,0.033603,0.159082,2.44577,0.0314229,0.310624,2.42429,0.0462457,0.543095,2.4189,0.00793676,0.507194,2.41561,-0.140176,0.499352,2.37638,-0.381986,0.35783,2.47364,-0.226394,0.172775,2.4144,-0.2018,0.162661,2.31454,-0.116985,0.142174,2.39092,-0.0902244,0.158593,2.34472,0.0792141,0.502253,2.42618,0.21572,0.46756,2.41703,0.319067,0.2012,2.31858,0.310333,0.262553,2.07424,0.318579,0.247978,1.96424,0.326451,0.296163,2.06724,0.295311,0.316687,1.96578,-0.0533606,-0.0371441,2.43271,-0.019891,-0.463632,2.39283,-0.0876289,-0.824499,2.57665,-0.0285601,-0.962452,2.44285,0.107308,-0.0217016,2.52535,0.245901,-0.427407,2.50533,0.356338,-0.82732,2.49855,0.490133,-0.911248,2.40225,0.0538244,0.628915,2.40266,0.106189,0.607878,2.2397,0.0696669,0.654224,2.25096,-0.026179,0.681447,2.34361,0.124031,0.654049,2.26486,0.142862,0.698812,2.39683
65940,2.60228e+09,9,0.0323626,-0.0294834,2.47911,0.0347124,0.158619,2.44365,0.0322044,0.310213,2.42282,0.0469274,0.542554,2.41453,0.00862958,0.506612,2.4118,-0.139609,0.498728,2.37319,-0.382357,0.357766,2.46871,-0.2274,0.171744,2.41109,-0.200049,0.16414,2.31175,-0.105874,0.141417,2.37544,-0.0916562,0.158311,2.34135,0.0799244,0.501823,2.42221,0.216634,0.467695,2.4146,0.315888,0.197909,2.32162,0.309275,0.253189,2.07583,0.318723,0.246494,1.96519,0.325648,0.30361,2.06356,0.29403,0.315865,1.96912,-0.0524314,-0.0375002,2.43096,-0.0199101,-0.464071,2.3922,-0.0872093,-0.824846,2.57617,-0.0289096,-0.960409,2.43968,0.108825,-0.0222543,2.52252,0.246587,-0.4282,2.50369,0.356229,-0.828258,2.49825,0.489801,-0.910799,2.40052,0.054426,0.628151,2.39722,0.0974694,0.615578,2.23074,0.0655021,0.663685,2.2472,-0.0234553,0.691287,2.34633,0.120218,0.658093,2.25825,0.148626,0.690924,2.39196
65940,2.60228e+09,9,0.0323626,-0.0294834,2.47911,0.0347124,0.158619,2.44365,0.0322044,0.310213,2.42282,0.0469274,0.542554,2.41453,0.00862958,0.506612,2.4118,-0.139609,0.498728,2.37319,-0.382357,0.357766,2.46871,-0.2274,0.171744,2.41109,-0.200049,0.16414,2.31175,-0.105874,0.141417,2.37544,-0.0916562,0.158311,2.34135,0.0799244,0.501823,2.42221,0.216634,0.467695,2.4146,0.315888,0.197909,2.32162,0.309275,0.253189,2.07583,0.318723,0.246494,1.96519,0.325648,0.30361,2.06356,0.29403,0.315865,1.96912,-0.0524314,-0.0375002,2.43096,-0.0199101,-0.464071,2.3922,-0.0872093,-0.824846,2.57617,-0.0289096,-0.960409,2.43968,0.108825,-0.0222543,2.52252,0.246587,-0.4282,2.50369,0.356229,-0.828258,2.49825,0.489801,-0.910799,2.40052,0.054426,0.628151,2.39722,0.0974694,0.615578,2.23074,0.0655021,0.663685,2.2472,-0.0234553,0.691287,2.34633,0.120218,0.658093,2.25825,0.148626,0.690924,2.39196
65941,2.60232e+09,9,0.0314739,-0.0325531,2.47444,0.0363809,0.156107,2.44122,0.034899,0.308386,2.42455,0.0471383,0.541086,2.41559,0.00920045,0.504685,2.41287,-0.138528,0.497005,2.37171,-0.384086,0.357725,2.46339,-0.228502,0.171684,2.40642,-0.199133,0.161434,2.30778,-0.0968962,0.141232,2.35887,-0.0912835,0.159467,2.33945,0.0805887,0.500696,2.42348,0.217444,0.467033,2.41396,0.313962,0.197822,2.31559,0.309739,0.255452,2.07002,0.317363,0.254492,1.95892,0.325493,0.301193,2.06269,0.293256,0.317779,1.96391,-0.0546792,-0.0384493,2.42823,-0.0195252,-0.46521,2.38898,-0.0874148,-0.824503,2.57654,-0.0288407,-0.960694,2.44049,0.109162,-0.0272363,2.5161,0.245976,-0.434173,2.50242,0.356526,-0.834457,2.50103,0.492116,-0.910535,2.40052,0.0537611,0.626796,2.39803,0.0963738,0.608112,2.23182,0.0630117,0.655969,2.24635,-0.0263347,0.685295,2.34483,0.117983,0.652518,2.25731,0.146082,0.692143,2.38939
65941,2.60232e+09,9,0.0314739,-0.0325531,2.47444,0.0363809,0.156107,2.44122,0.034899,0.308386,2.42455,0.0471383,0.541086,2.41559,0.00920045,0.504685,2.41287,-0.138528,0.497005,2.37171,-0.384086,0.357725,2.46339,-0.228502,0.171684,2.40642,-0.199133,0.161434,2.30778,-0.0968962,0.141232,2.35887,-0.0912835,0.159467,2.33945,0.0805887,0.500696,2.42348,0.217444,0.467033,2.41396,0.313962,0.197822,2.31559,0.309739,0.255452,2.07002,0.317363,0.254492,1.95892,0.325493,0.301193,2.06269,0.293256,0.317779,1.96391,-0.0546792,-0.0384493,2.42823,-0.0195252,-0.46521,2.38898,-0.0874148,-0.824503,2.57654,-0.0288407,-0.960694,2.44049,0.109162,-0.0272363,2.5161,0.245976,-0.434173,2.50242,0.356526,-0.834457,2.50103,0.492116,-0.910535,2.40052,0.0537611,0.626796,2.39803,0.0963738,0.608112,2.23182,0.0630117,0.655969,2.24635,-0.0263347,0.685295,2.34483,0.117983,0.652518,2.25731,0.146082,0.692143,2.38939
65941,2.60232e+09,9,0.0314739,-0.0325531,2.47444,0.0363809,0.156107,2.44122,0.034899,0.308386,2.42455,0.0471383,0.541086,2.41559,0.00920045,0.504685,2.41287,-0.138528,0.497005,2.37171,-0.384086,0.357725,2.46339,-0.228502,0.171684,2.40642,-0.199133,0.161434,2.30778,-0.0968962,0.141232,2.35887,-0.0912835,0.159467,2.33945,0.0805887,0.500696,2.42348,0.217444,0.467033,2.41396,0.313962,0.197822,2.31559,0.309739,0.255452,2.07002,0.317363,0.254492,1.95892,0.325493,0.301193,2.06269,0.293256,0.317779,1.96391,-0.0546792,-0.0384493,2.42823,-0.0195252,-0.46521,2.38898,-0.0874148,-0.824503,2.57654,-0.0288407,-0.960694,2.44049,0.109162,-0.0272363,2.5161,0.245976,-0.434173,2.50242,0.356526,-0.834457,2.50103,0.492116,-0.910535,2.40052,0.0537611,0.626796,2.39803,0.0963738,0.608112,2.23182,0.0630117,0.655969,2.24635,-0.0263347,0.685295,2.34483,0.117983,0.652518,2.25731,0.146082,0.692143,2.38939
65942,2.60238e+09,9,0.0327697,-0.0308397,2.46823,0.0370395,0.15869,2.4366,0.0355471,0.311448,2.42012,0.0480584,0.544837,2.41133,0.00996695,0.508369,2.4086,-0.13767,0.497234,2.36621,-0.382352,0.356846,2.46135,-0.227115,0.17049,2.4013,-0.199866,0.161349,2.30162,-0.0984701,0.141327,2.35518,-0.0897834,0.158822,2.33418,0.0815733,0.504285,2.41918,0.21696,0.464696,2.40594,0.297767,0.191779,2.30105,0.307583,0.247234,2.05437,0.317859,0.253565,1.94333,0.321267,0.305943,2.045,0.293758,0.324332,1.9529,-0.0532324,-0.0367612,2.42113,-0.0195231,-0.46544,2.38792,-0.0878046,-0.82538,2.57678,-0.0286016,-0.959628,2.4382,0.110322,-0.0255001,2.5107,0.245823,-0.434264,2.49818,0.355449,-0.836087,2.49726,0.49163,-0.911244,2.39584,0.054775,0.63081,2.39378,0.0968276,0.604208,2.22798,0.0659458,0.654388,2.24079,-0.0221894,0.691853,2.33816,0.120792,0.648364,2.25211,0.15076,0.690991,2.38329
65942,2.60238e+09,9,0.0327697,-0.0308397,2.46823,0.0370395,0.15869,2.4366,0.0355471,0.311448,2.42012,0.0480584,0.544837,2.41133,0.00996695,0.508369,2.4086,-0.13767,0.497234,2.36621,-0.382352,0.356846,2.46135,-0.227115,0.17049,2.4013,-0.199866,0.161349,2.30162,-0.0984701,0.141327,2.35518,-0.0897834,0.158822,2.33418,0.0815733,0.504285,2.41918,0.21696,0.464696,2.40594,0.297767,0.191779,2.30105,0.307583,0.247234,2.05437,0.317859,0.253565,1.94333,0.321267,0.305943,2.045,0.293758,0.324332,1.9529,-0.0532324,-0.0367612,2.42113,-0.0195231,-0.46544,2.38792,-0.0878046,-0.82538,2.57678,-0.0286016,-0.959628,2.4382,0.110322,-0.0255001,2.5107,0.245823,-0.434264,2.49818,0.355449,-0.836087,2.49726,0.49163,-0.911244,2.39584,0.054775,0.63081,2.39378,0.0968276,0.604208,2.22798,0.0659458,0.654388,2.24079,-0.0221894,0.691853,2.33816,0.120792,0.648364,2.25211,0.15076,0.690991,2.38329
65942,2.60238e+09,9,0.0327697,-0.0308397,2.46823,0.0370395,0.15869,2.4366,0.0355471,0.311448,2.42012,0.0480584,0.544837,2.41133,0.00996695,0.508369,2.4086,-0.13767,0.497234,2.36621,-0.382352,0.356846,2.46135,-0.227115,0.17049,2.4013,-0.199866,0.161349,2.30162,-0.0984701,0.141327,2.35518,-0.0897834,0.158822,2.33418,0.0815733,0.504285,2.41918,0.21696,0.464696,2.40594,0.297767,0.191779,2.30105,0.307583,0.247234,2.05437,0.317859,0.253565,1.94333,0.321267,0.305943,2.045,0.293758,0.324332,1.9529,-0.0532324,-0.0367612,2.42113,-0.0195231,-0.46544,2.38792,-0.0878046,-0.82538,2.57678,-0.0286016,-0.959628,2.4382,0.110322,-0.0255001,2.5107,0.245823,-0.434264,2.49818,0.355449,-0.836087,2.49726,0.49163,-0.911244,2.39584,0.054775,0.63081,2.39378,0.0968276,0.604208,2.22798,0.0659458,0.654388,2.24079,-0.0221894,0.691853,2.33816,0.120792,0.648364,2.25211,0.15076,0.690991,2.38329
65942,2.60238e+09,9,0.0327697,-0.0308397,2.46823,0.0370395,0.15869,2.4366,0.0355471,0.311448,2.42012,0.0480584,0.544837,2.41133,0.00996695,0.508369,2.4086,-0.13767,0.497234,2.36621,-0.382352,0.356846,2.46135,-0.227115,0.17049,2.4013,-0.199866,0.161349,2.30162,-0.0984701,0.141327,2.35518,-0.0897834,0.158822,2.33418,0.0815733,0.504285,2.41918,0.21696,0.464696,2.40594,0.297767,0.191779,2.30105,0.307583,0.247234,2.05437,0.317859,0.253565,1.94333,0.321267,0.305943,2.045,0.293758,0.324332,1.9529,-0.0532324,-0.0367612,2.42113,-0.0195231,-0.46544,2.38792,-0.0878046,-0.82538,2.57678,-0.0286016,-0.959628,2.4382,0.110322,-0.0255001,2.5107,0.245823,-0.434264,2.49818,0.355449,-0.836087,2.49726,0.49163,-0.911244,2.39584,0.054775,0.63081,2.39378,0.0968276,0.604208,2.22798,0.0659458,0.654388,2.24079,-0.0221894,0.691853,2.33816,0.120792,0.648364,2.25211,0.15076,0.690991,2.38329
65943,2.60245e+09,9,0.0329316,-0.0297046,2.46029,0.0365671,0.158608,2.4273,0.0346258,0.31048,2.40998,0.0472793,0.542637,2.40053,0.00931163,0.506398,2.39828,-0.138463,0.495661,2.35926,-0.379916,0.356281,2.45925,-0.224732,0.171429,2.39972,-0.199895,0.161178,2.30007,-0.0965762,0.139993,2.34791,-0.0908596,0.157421,2.32758,0.0806477,0.502269,2.40811,0.216442,0.46647,2.39602,0.308646,0.198655,2.29186,0.309164,0.260684,2.04789,0.315721,0.253121,1.93722,0.319758,0.315231,2.03253,0.286428,0.323392,1.94064,-0.053436,-0.0359734,2.41498,-0.0176691,-0.462292,2.38209,-0.0884992,-0.818685,2.57215,-0.0284259,-0.966714,2.45051,0.110813,-0.0240518,2.50114,0.243578,-0.431534,2.49447,0.352243,-0.831396,2.49821,0.490529,-0.913226,2.40706,0.0538963,0.628118,2.38279,0.0961953,0.601644,2.21795,0.0662418,0.652022,2.23075,-0.0213402,0.690355,2.3273,0.120637,0.645067,2.24228,0.150436,0.686425,2.37313
65943,2.60245e+09,9,0.0329316,-0.0297046,2.46029,0.0365671,0.158608,2.4273,0.0346258,0.31048,2.40998,0.0472793,0.542637,2.40053,0.00931163,0.506398,2.39828,-0.138463,0.495661,2.35926,-0.379916,0.356281,2.45925,-0.224732,0.171429,2.39972,-0.199895,0.161178,2.30007,-0.0965762,0.139993,2.34791,-0.0908596,0.157421,2.32758,0.0806477,0.502269,2.40811,0.216442,0.46647,2.39602,0.308646,0.198655,2.29186,0.309164,0.260684,2.04789,0.315721,0.253121,1.93722,0.319758,0.315231,2.03253,0.286428,0.323392,1.94064,-0.053436,-0.0359734,2.41498,-0.0176691,-0.462292,2.38209,-0.0884992,-0.818685,2.57215,-0.0284259,-0.966714,2.45051,0.110813,-0.0240518,2.50114,0.243578,-0.431534,2.49447,0.352243,-0.831396,2.49821,0.490529,-0.913226,2.40706,0.0538963,0.628118,2.38279,0.0961953,0.601644,2.21795,0.0662418,0.652022,2.23075,-0.0213402,0.690355,2.3273,0.120637,0.645067,2.24228,0.150436,0.686425,2.37313
65944,2.60248e+09,9,0.0337995,-0.0315681,2.45702,0.036541,0.157341,2.4228,0.0340222,0.309672,2.40409,0.04684,0.542779,2.39465,0.00871812,0.506402,2.3922,-0.139672,0.494625,2.35333,-0.380118,0.356585,2.46094,-0.225709,0.170875,2.39788,-0.200131,0.161786,2.29787,-0.0955416,0.138995,2.34331,-0.0917473,0.157536,2.32395,0.0802952,0.502237,2.40244,0.21741,0.468044,2.39456,0.294769,0.198353,2.28006,0.307893,0.277123,2.04024,0.314578,0.258463,1.93043,0.314885,0.311863,2.03149,0.275747,0.328674,1.93209,-0.0525693,-0.0386532,2.41097,-0.0185972,-0.467371,2.385,-0.0884993,-0.825316,2.57613,-0.02804,-0.962235,2.44105,0.111682,-0.0251792,2.49854,0.2434,-0.434874,2.49322,0.350668,-0.836855,2.49896,0.490861,-0.911246,2.40293,0.0535985,0.62861,2.37687,0.105576,0.609775,2.21301,0.0712128,0.657624,2.22559,-0.0237751,0.686832,2.31907,0.125607,0.654392,2.23962,0.146197,0.69442,2.37325
65944,2.60248e+09,9,0.0337995,-0.0315681,2.45702,0.036541,0.157341,2.4228,0.0340222,0.309672,2.40409,0.04684,0.542779,2.39465,0.00871812,0.506402,2.3922,-0.139672,0.494625,2.35333,-0.380118,0.356585,2.46094,-0.225709,0.170875,2.39788,-0.200131,0.161786,2.29787,-0.0955416,0.138995,2.34331,-0.0917473,0.157536,2.32395,0.0802952,0.502237,2.40244,0.21741,0.468044,2.39456,0.294769,0.198353,2.28006,0.307893,0.277123,2.04024,0.314578,0.258463,1.93043,0.314885,0.311863,2.03149,0.275747,0.328674,1.93209,-0.0525693,-0.0386532,2.41097,-0.0185972,-0.467371,2.385,-0.0884993,-0.825316,2.57613,-0.02804,-0.962235,2.44105,0.111682,-0.0251792,2.49854,0.2434,-0.434874,2.49322,0.350668,-0.836855,2.49896,0.490861,-0.911246,2.40293,0.0535985,0.62861,2.37687,0.105576,0.609775,2.21301,0.0712128,0.657624,2.22559,-0.0237751,0.686832,2.31907,0.125607,0.654392,2.23962,0.146197,0.69442,2.37325
65944,2.60248e+09,9,0.0337995,-0.0315681,2.45702,0.036541,0.157341,2.4228,0.0340222,0.309672,2.40409,0.04684,0.542779,2.39465,0.00871812,0.506402,2.3922,-0.139672,0.494625,2.35333,-0.380118,0.356585,2.46094,-0.225709,0.170875,2.39788,-0.200131,0.161786,2.29787,-0.0955416,0.138995,2.34331,-0.0917473,0.157536,2.32395,0.0802952,0.502237,2.40244,0.21741,0.468044,2.39456,0.294769,0.198353,2.28006,0.307893,0.277123,2.04024,0.314578,0.258463,1.93043,0.314885,0.311863,2.03149,0.275747,0.328674,1.93209,-0.0525693,-0.0386532,2.41097,-0.0185972,-0.467371,2.385,-0.0884993,-0.825316,2.57613,-0.02804,-0.962235,2.44105,0.111682,-0.0251792,2.49854,0.2434,-0.434874,2.49322,0.350668,-0.836855,2.49896,0.490861,-0.911246,2.40293,0.0535985,0.62861,2.37687,0.105576,0.609775,2.21301,0.0712128,0.657624,2.22559,-0.0237751,0.686832,2.31907,0.125607,0.654392,2.23962,0.146197,0.69442,2.37325
65944,2.60248e+09,9,0.0337995,-0.0315681,2.45702,0.036541,0.157341,2.4228,0.0340222,0.309672,2.40409,0.04684,0.542779,2.39465,0.00871812,0.506402,2.3922,-0.139672,0.494625,2.35333,-0.380118,0.356585,2.46094,-0.225709,0.170875,2.39788,-0.200131,0.161786,2.29787,-0.0955416,0.138995,2.34331,-0.0917473,0.157536,2.32395,0.0802952,0.502237,2.40244,0.21741,0.468044,2.39456,0.294769,0.198353,2.28006,0.307893,0.277123,2.04024,0.314578,0.258463,1.93043,0.314885,0.311863,2.03149,0.275747,0.328674,1.93209,-0.0525693,-0.0386532,2.41097,-0.0185972,-0.467371,2.385,-0.0884993,-0.825316,2.57613,-0.02804,-0.962235,2.44105,0.111682,-0.0251792,2.49854,0.2434,-0.434874,2.49322,0.350668,-0.836855,2.49896,0.490861,-0.911246,2.40293,0.0535985,0.62861,2.37687,0.105576,0.609775,2.21301,0.0712128,0.657624,2.22559,-0.0237751,0.686832,2.31907,0.125607,0.654392,2.23962,0.146197,0.69442,2.37325
65945,2.60255e+09,9,0.031462,-0.0332989,2.44883,0.0337747,0.154649,2.41278,0.0307587,0.306345,2.39305,0.0423092,0.538665,2.38134,0.00448387,0.502191,2.37942,-0.144217,0.49312,2.34304,-0.380524,0.353343,2.45486,-0.224016,0.170839,2.39079,-0.197157,0.159475,2.29169,-0.0863051,0.136735,2.31682,-0.0924575,0.157192,2.31306,0.0758976,0.498499,2.38933,0.211996,0.462881,2.37875,0.290614,0.190398,2.27477,0.307316,0.260731,2.0334,0.313886,0.256656,1.92245,0.311724,0.292433,2.0306,0.275393,0.311013,1.92459,-0.0549958,-0.0408875,2.40371,-0.0174482,-0.467933,2.378,-0.0884025,-0.821835,2.57338,-0.0286559,-0.961745,2.44207,0.109425,-0.026456,2.48951,0.242926,-0.434153,2.48771,0.352644,-0.834039,2.49623,0.490893,-0.912102,2.40146,0.0485295,0.624078,2.36276,0.0954804,0.596263,2.19924,0.0659159,0.647198,2.21095,-0.0240518,0.687312,2.30471,0.119865,0.639437,2.22418,0.14631,0.680887,2.35586
65945,2.60255e+09,9,0.031462,-0.0332989,2.44883,0.0337747,0.154649,2.41278,0.0307587,0.306345,2.39305,0.0423092,0.538665,2.38134,0.00448387,0.502191,2.37942,-0.144217,0.49312,2.34304,-0.380524,0.353343,2.45486,-0.224016,0.170839,2.39079,-0.197157,0.159475,2.29169,-0.0863051,0.136735,2.31682,-0.0924575,0.157192,2.31306,0.0758976,0.498499,2.38933,0.211996,0.462881,2.37875,0.290614,0.190398,2.27477,0.307316,0.260731,2.0334,0.313886,0.256656,1.92245,0.311724,0.292433,2.0306,0.275393,0.311013,1.92459,-0.0549958,-0.0408875,2.40371,-0.0174482,-0.467933,2.378,-0.0884025,-0.821835,2.57338,-0.0286559,-0.961745,2.44207,0.109425,-0.026456,2.48951,0.242926,-0.434153,2.48771,0.352644,-0.834039,2.49623,0.490893,-0.912102,2.40146,0.0485295,0.624078,2.36276,0.0954804,0.596263,2.19924,0.0659159,0.647198,2.21095,-0.0240518,0.687312,2.30471,0.119865,0.639437,2.22418,0.14631,0.680887,2.35586
65945,2.60255e+09,9,0.031462,-0.0332989,2.44883,0.0337747,0.154649,2.41278,0.0307587,0.306345,2.39305,0.0423092,0.538665,2.38134,0.00448387,0.502191,2.37942,-0.144217,0.49312,2.34304,-0.380524,0.353343,2.45486,-0.224016,0.170839,2.39079,-0.197157,0.159475,2.29169,-0.0863051,0.136735,2.31682,-0.0924575,0.157192,2.31306,0.0758976,0.498499,2.38933,0.211996,0.462881,2.37875,0.290614,0.190398,2.27477,0.307316,0.260731,2.0334,0.313886,0.256656,1.92245,0.311724,0.292433,2.0306,0.275393,0.311013,1.92459,-0.0549958,-0.0408875,2.40371,-0.0174482,-0.467933,2.378,-0.0884025,-0.821835,2.57338,-0.0286559,-0.961745,2.44207,0.109425,-0.026456,2.48951,0.242926,-0.434153,2.48771,0.352644,-0.834039,2.49623,0.490893,-0.912102,2.40146,0.0485295,0.624078,2.36276,0.0954804,0.596263,2.19924,0.0659159,0.647198,2.21095,-0.0240518,0.687312,2.30471,0.119865,0.639437,2.22418,0.14631,0.680887,2.35586
65946,2.60258e+09,9,0.0309183,-0.0333292,2.44555,0.0337089,0.154193,2.4077,0.0304632,0.305781,2.38756,0.0396244,0.538123,2.37568,0.00219259,0.501271,2.37375,-0.146452,0.491945,2.33742,-0.382382,0.353206,2.45106,-0.226588,0.169014,2.39049,-0.208373,0.147258,2.29119,-0.0964628,0.13904,2.32011,-0.09844,0.146559,2.3147,0.0736051,0.498325,2.38375,0.21106,0.468053,2.37479,0.303084,0.19782,2.27638,0.302912,0.271872,2.03563,0.311028,0.259131,1.92547,0.30297,0.303439,2.03009,0.272055,0.309906,1.91804,-0.0553284,-0.041209,2.40015,-0.017488,-0.468097,2.37457,-0.086902,-0.819848,2.57407,-0.03631,-0.96372,2.44329,0.108691,-0.0262236,2.48649,0.242988,-0.433508,2.48402,0.351837,-0.833485,2.49285,0.492102,-0.913252,2.40268,0.0449832,0.623553,2.35705,0.0951199,0.585025,2.19674,0.0634074,0.635452,2.20412,-0.0292745,0.679038,2.29353,0.117428,0.630955,2.21845,0.14047,0.683572,2.34668
65946,2.60258e+09,9,0.0309183,-0.0333292,2.44555,0.0337089,0.154193,2.4077,0.0304632,0.305781,2.38756,0.0396244,0.538123,2.37568,0.00219259,0.501271,2.37375,-0.146452,0.491945,2.33742,-0.382382,0.353206,2.45106,-0.226588,0.169014,2.39049,-0.208373,0.147258,2.29119,-0.0964628,0.13904,2.32011,-0.09844,0.146559,2.3147,0.0736051,0.498325,2.38375,0.21106,0.468053,2.37479,0.303084,0.19782,2.27638,0.302912,0.271872,2.03563,0.311028,0.259131,1.92547,0.30297,0.303439,2.03009,0.272055,0.309906,1.91804,-0.0553284,-0.041209,2.40015,-0.017488,-0.468097,2.37457,-0.086902,-0.819848,2.57407,-0.03631,-0.96372,2.44329,0.108691,-0.0262236,2.48649,0.242988,-0.433508,2.48402,0.351837,-0.833485,2.49285,0.492102,-0.913252,2.40268,0.0449832,0.623553,2.35705,0.0951199,0.585025,2.19674,0.0634074,0.635452,2.20412,-0.0292745,0.679038,2.29353,0.117428,0.630955,2.21845,0.14047,0.683572,2.34668
65946,2.60258e+09,9,0.0309183,-0.0333292,2.44555,0.0337089,0.154193,2.4077,0.0304632,0.305781,2.38756,0.0396244,0.538123,2.37568,0.00219259,0.501271,2.37375,-0.146452,0.491945,2.33742,-0.382382,0.353206,2.45106,-0.226588,0.169014,2.39049,-0.208373,0.147258,2.29119,-0.0964628,0.13904,2.32011,-0.09844,0.146559,2.3147,0.0736051,0.498325,2.38375,0.21106,0.468053,2.37479,0.303084,0.19782,2.27638,0.302912,0.271872,2.03563,0.311028,0.259131,1.92547,0.30297,0.303439,2.03009,0.272055,0.309906,1.91804,-0.0553284,-0.041209,2.40015,-0.017488,-0.468097,2.37457,-0.086902,-0.819848,2.57407,-0.03631,-0.96372,2.44329,0.108691,-0.0262236,2.48649,0.242988,-0.433508,2.48402,0.351837,-0.833485,2.49285,0.492102,-0.913252,2.40268,0.0449832,0.623553,2.35705,0.0951199,0.585025,2.19674,0.0634074,0.635452,2.20412,-0.0292745,0.679038,2.29353,0.117428,0.630955,2.21845,0.14047,0.683572,2.34668
65947,2.60265e+09,9,0.0251058,-0.033198,2.43911,0.0298015,0.154214,2.40001,0.0285227,0.305791,2.37851,0.0401493,0.537607,2.35761,0.00225246,0.50111,2.35751,-0.146829,0.486864,2.32407,-0.382056,0.346519,2.43792,-0.236792,0.151792,2.38348,-0.219618,0.126556,2.28472,-0.107944,0.111842,2.31239,-0.105104,0.136111,2.30702,0.0738071,0.497717,2.36682,0.209063,0.458503,2.35701,0.325281,0.186827,2.29346,0.297179,0.205125,2.04359,0.298234,0.20289,1.93232,0.299968,0.284507,2.0119,0.252556,0.226777,1.94327,-0.0621851,-0.0401355,2.39538,-0.0158121,-0.466142,2.36318,-0.088165,-0.813668,2.56972,-0.0360811,-0.967398,2.451,0.10382,-0.0269422,2.47854,0.245049,-0.432272,2.47276,0.357404,-0.831719,2.47998,0.502215,-0.913407,2.39881,0.0462499,0.622275,2.33563,0.0860087,0.580274,2.17313,0.0563422,0.631827,2.18162,-0.0297797,0.679443,2.27561,0.110972,0.625751,2.19295,0.14293,0.679119,2.31909
